id,category,latitude,longitude,heading
4794,gps,51.044767001833335,3.6820654193333335,227.6087
4795,gps,51.044765293333334,3.6820606711666666,227.6087
4796,gps,51.044765293333334,3.6820606711666666,227.6087
4797,gps,51.044765293333334,3.6820606711666666,226.0889
4798,gps,51.04476338966667,3.682056257,226.0889
4799,gps,51.04476338966667,3.682056257,226.0889
4800,gps,51.04476338966667,3.682056257,224.8485
4801,gps,51.04476156516667,3.6820517383333335,224.8485
4802,gps,51.04476156516667,3.6820517383333335,224.8485
4803,gps,51.04476156516667,3.6820517383333335,223.5965
4804,gps,51.0447597555,3.6820472798333332,223.5965
4805,gps,51.0447597555,3.6820472798333332,223.5965
4806,gps,51.0447597555,3.6820472798333332,222.4469
4807,gps,51.044757735833336,3.682043074,222.4469
4808,gps,51.044757735833336,3.682043074,222.4469
4809,gps,51.044757735833336,3.682043074,221.3792
4810,gps,51.04475578833333,3.6820389821666666,221.3792
4811,gps,51.04475578833333,3.6820389821666666,221.3792
4812,gps,51.04475578833333,3.6820389821666666,219.7514
4813,gps,51.04475376516667,3.6820348791666664,219.7514
4814,gps,51.04475376516667,3.6820348791666664,219.7514
4815,gps,51.04475376516667,3.6820348791666664,218.6895
4816,gps,51.04475177516667,3.682030805,218.6895
4817,gps,51.04475177516667,3.682030805,218.6895
4818,gps,51.04475177516667,3.682030805,217.6474
4819,gps,51.044749808166664,3.6820267768333332,217.6474
4820,gps,51.044749808166664,3.6820267768333332,217.6474
4821,gps,51.044749808166664,3.6820267768333332,215.9149
4822,gps,51.044747721,3.6820228908333332,215.9149
4823,gps,51.044747721,3.6820228908333332,215.9149
4824,gps,51.044747721,3.6820228908333332,213.6136
4825,gps,51.04474550916667,3.6820191313333335,213.6136
4826,gps,51.04474550916667,3.6820191313333335,213.6136
4827,gps,51.04474550916667,3.6820191313333335,212.0992
4828,gps,51.04474327733333,3.6820155576666664,212.0992
4829,gps,51.04474327733333,3.6820155576666664,212.0992
4830,gps,51.04474327733333,3.6820155576666664,210.2764
4831,gps,51.044741077833336,3.6820119968333334,210.2764
4832,gps,51.044741077833336,3.6820119968333334,210.2764
4833,gps,51.044741077833336,3.6820119968333334,208.3027
4834,gps,51.04473879,3.682008552166667,208.3027
4835,gps,51.04473879,3.682008552166667,208.3027
4836,gps,51.04473879,3.682008552166667,206.8187
4837,gps,51.04473645016667,3.6820053313333334,206.8187
4838,gps,51.04473645016667,3.6820053313333334,206.8187
4839,gps,51.04473645016667,3.6820053313333334,205.2103
4840,gps,51.04473403916667,3.6820021611666665,205.2103
4841,gps,51.04473403916667,3.6820021611666665,205.2103
4842,gps,51.04473403916667,3.6820021611666665,204.2529
4843,gps,51.0447314945,3.681999181,204.2529
4844,gps,51.0447314945,3.681999181,204.2529
4845,gps,51.0447314945,3.681999181,202.7536
4846,gps,51.044729046,3.6819962598333333,202.7536
4847,gps,51.044729046,3.6819962598333333,202.7536
4848,gps,51.044729046,3.6819962598333333,201.1436
4849,gps,51.044726446666665,3.6819934325,201.1436
4850,gps,51.044726446666665,3.6819934325,201.1436
4851,gps,51.044726446666665,3.6819934325,199.6291
4852,gps,51.044723865,3.6819906959999997,199.6291
4853,gps,51.044723865,3.6819906959999997,199.6291
4854,gps,51.044723865,3.6819906959999997,198.3726
4855,gps,51.044721331666665,3.681987979666667,198.3726
4856,gps,51.044721331666665,3.681987979666667,198.3726
4857,gps,51.044721331666665,3.681987979666667,196.6309
4858,gps,51.04471871933333,3.6819858731666666,196.6309
4859,gps,51.04471871933333,3.6819858731666666,196.6309
4860,gps,51.04471871933333,3.6819858731666666,197.3005
4861,gps,51.044716221,3.6819838750000002,197.3005
4862,gps,51.044716221,3.6819838750000002,197.3005
4863,gps,51.044716221,3.6819838750000002,196.9824
4864,gps,51.04471380216667,3.681982026,196.9824
4865,gps,51.04471380216667,3.681982026,196.9824
4866,gps,51.04471380216667,3.681982026,197.6242
4867,gps,51.0447115355,3.681980278,197.6242
4868,gps,51.0447115355,3.681980278,197.6242
4869,gps,51.0447115355,3.681980278,197.931
4870,gps,51.044709369833335,3.68197858,197.931
4871,gps,51.044709369833335,3.68197858,197.931
4872,gps,51.044709369833335,3.68197858,198.0
4873,gps,51.04470741716667,3.6819769215,198.0
4874,gps,51.04470741716667,3.6819769215,198.0
4875,gps,51.04470741716667,3.6819769215,198.4362
4876,gps,51.0447053855,3.681975372666667,198.4362
4877,gps,51.0447053855,3.681975372666667,198.4362
4878,gps,51.0447053855,3.681975372666667,198.6106
4879,gps,51.044703410833336,3.681973860333333,198.6106
4880,gps,51.044703410833336,3.681973860333333,198.6106
4881,gps,51.044703410833336,3.681973860333333,198.1833
4882,gps,51.04470144933333,3.6819726521666665,198.1833
4883,gps,51.04470144933333,3.6819726521666665,198.1833
4884,gps,51.04470144933333,3.6819726521666665,199.4517
4885,gps,51.044699707,3.6819712493333334,199.4517
4886,gps,51.044699707,3.6819712493333334,199.4517
4887,gps,51.044699707,3.6819712493333334,200.1839
4888,gps,51.04469803083333,3.6819696716666668,200.1839
4889,gps,51.04469803083333,3.6819696716666668,200.1839
4890,gps,51.04469803083333,3.6819696716666668,199.7711
4891,gps,51.04469639683333,3.6819682098333333,199.7711
4892,gps,51.04469639683333,3.6819682098333333,199.7711
4893,gps,51.04469639683333,3.6819682098333333,199.2112
4894,gps,51.04469468366667,3.681967042666667,199.2112
4895,gps,51.04469468366667,3.681967042666667,199.2112
4896,gps,51.04469468366667,3.681967042666667,199.7824
4897,gps,51.044693010833335,3.6819660111666668,199.7824
4898,gps,51.044693010833335,3.6819660111666668,199.7824
4899,gps,51.044693010833335,3.6819660111666668,201.0931
4900,gps,51.04469135883333,3.6819650191666664,201.0931
4901,gps,51.04469135883333,3.6819650191666664,201.0931
4902,gps,51.04469135883333,3.6819650191666664,202.0821
4903,gps,51.04468965466667,3.6819642455,202.0821
4904,gps,51.04468965466667,3.6819642455,202.0821
4905,gps,51.04468965466667,3.6819642455,203.9635
26,camera,51.04468137717648,3.6819526041881834,0.0
4906,gps,51.044687123833334,3.6819628543333334,203.9635
4907,gps,51.044687123833334,3.6819628543333334,203.9635
4908,gps,51.044687123833334,3.6819628543333334,206.2218
4909,gps,51.044684486,3.681960958,206.2218
4910,gps,51.044684486,3.681960958,206.2218
4911,gps,51.044684486,3.681960958,207.5269
